chrom,start,end,Class,H3K27ac,H3K4me1,H3K4me3,H3K9me3,Brd4,Cdk8,Cdk9,Med12,p300,CBP,Pol2,Lsd1,Brg1,Smc1,Nipbl,Mi2b,CHD7,HDAC2,HDAC,DNaseI,Oct4,Sox2,Nanog,Smad3,Stat3,Tcf3,Esrrb,Klf4,Prdm14,Tcfcp2I1,Nr5a2,AT_content,GC_content,phastCons,phastConsP,repeat_fraction,length
chr9,99156322,99157081,TE,1.3059,0.8882,0.0604,0.0956,0.9632,1.0298,0.8366,0.6758,0.2131,1.4946,0.2475,1.3111,0,0.3393,0.3388,1.2336,0.6969,0.637,0.7381,0.7012,1.2625,1.3883,1.2391,0.9424,0.0947,0.7602,0.1677,0.6182,0.2744,0.1458,0.02,0.571805,0.428195,0.108276,0.108312,0.806324111,759
chr9,99772957,99773629,TE,0.0391,0.3604,0.9906,0.9921,0.2822,0.6515,0.339,0.5859,1.4526,0.1961,0.1367,0.9806,0.1653,0.2376,0.0994,0.3835,0.4879,0.7316,0.5345,0.7254,1.7949,1.9057,1.1462,0.7995,0.1511,0.8913,0.5954,0.3314,0.1035,0.2626,0.3524,0.50744,0.49256,0.688801,0.719307,0,672
chr9,100481945,100482852,TE,0.0287,1.0969,0.1835,0,0.2652,0.7127,0.5,0.4168,0.6224,0.5144,0,0.9104,0.4504,0.4093,0.3884,0.5315,1.5978,1.2645,0.6324,0.3512,3.5361,1.4585,3.0434,0.8333,0,8.0062,0.1385,0.0832,3.4548,0.2728,0.0695,0.508269,0.491731,0.135982,0.135984,0.283351709,907
chr9,100540961,100541608,TE,0.0433,1.3253,0.0316,0,0.4862,0.9995,0.3832,0.2274,0.1582,0.5625,0.1534,0.6103,0,0.3542,0.3281,1.3087,1.0378,0.5322,0.3875,0.7926,3.3925,5.0097,1.4934,0.7062,0.0061,0.6654,0.9011,0,0.0137,0.2349,0.33,0.591963,0.408037,0.0392793,0.0392793,0.380216383,647
chr9,100863450,100864585,TE,0.3262,0.7562,0.2981,0,0.178,0.3548,0.404,0.2627,0,0.2579,0.146,0.4314,0.0847,0,0.1474,0.4365,0.6788,0.212,0.1279,0.5907,1.1458,0.7946,1.5019,0.227,0.0322,0.5295,0.1303,0.0952,0.5677,0.6678,0,0.562115,0.437885,0.237689,0.200566,0.385903084,1135
chr9,100934315,100935290,TE,3.9043,0.1316,2.6501,0,0.4405,0.0932,0.1934,0.433,0.5684,0.1612,3.8155,1.3902,0.6722,0,0.2243,0,0.6971,0.7309,0,1.8196,1.2713,0.8571,3.0258,0,0,0.4371,0,0.3475,5.8316,0.1435,0.0787,0.45641,0.54359,0.133324,0.120812,0.037948718,975
chr9,100941891,100942688,TE,0.1095,0.934,0.1438,0,0.5082,0.7136,0.4082,0.2611,0.464,1.2664,1.2567,0.6889,0.3632,0.3315,0.4573,0.5832,1.2864,0.4018,0.4145,2.1827,0.9022,2.0271,5.0148,0.7418,0,0.6409,1.3883,0.1225,4.0326,0.3189,0.1063,0.562108,0.437892,0.0494478,0.0494478,0.547051443,797
chr9,100966524,100967166,TE,0,0.9203,0,0.0546,0.5964,0.7077,0.3498,0.1517,0.3097,0,0.5616,0.3704,0,0.0603,0.2322,0.375,1.0689,0.1816,0.4751,0.8689,0.6235,0.688,0.5516,0.0374,0,0.4795,1.0316,0,0.6799,0,0.5102,0.55919,0.44081,0.0333907,0.0596898,0.014018692,642
chr9,102107598,102108477,TE,0.0537,0.7129,0.1509,0.1933,0.2814,0.3334,0.5179,0.3115,0.5836,1.2732,0.0041,0.4804,0.2489,0.2885,0.2617,0.5332,0.3528,0.3869,0.2483,0.6313,4.9265,7.8158,11.2039,0.7906,0.4639,9.8237,0.9154,0.1381,0.3973,0.4359,0.7691,0.579067,0.420933,0.168276,0.168277,0.31513083,879
chr9,102113756,102114337,TE,0.2871,0.1504,0.0391,0,0.1809,0.239,0.2252,0.3647,0.7518,0.3026,0.0248,0.3288,0.1731,0,0,0.2535,0.0702,0.0528,0.0624,0.4838,0.8053,0.5002,1.3857,0.2429,0.5169,0.8428,0.1362,0.2676,1.0109,0.0559,0,0.459552,0.540448,0.754023,0.85176,0,581
chr9,102137711,102138258,TE,0.0022,0.2782,0,0,0.2201,0.3259,0.3031,0.1496,0.0677,0.8479,0.0674,0.5878,0.0727,0.0168,0.096,0.2729,0.1919,0.5982,0.3194,0.2317,1.4958,1.0906,2.8593,0.4643,0.287,0.4686,0.0085,0.2862,0.3624,0,0,0.541133,0.458867,0.191802,0.178627,0,547
chr9,102164243,102164861,TE,0.1045,0.4246,0.2144,0.2685,0.6939,0.7547,0.6848,0.6045,1.2906,0.6513,0.0523,1.0457,0,0.3169,0.4465,0.736,0.6388,0.7248,0.2496,1.3068,3.1118,2.9056,9.1964,0.8496,2.2777,2.868,6.9102,0.514,7.5811,1.0675,0.9101,0.512945,0.487055,0.324258,0.337496,0.006472492,618
chr9,102430267,102430967,TE,0.9314,0.4261,0,0,0.6316,1.9394,0.9794,1.3571,2.2444,1.0313,1.0594,1.7619,0,0.2686,0.6279,0.8065,0.109,0.3405,0.557,0.2886,1.7995,1.3276,1.0146,1.376,0.1493,0.3735,6.2739,0.0074,0.0395,0,0.0982,0.48,0.52,0.461801,0.476489,0,700
chr9,102592120,102593562,TE,4.3406,0.1576,2.8502,0,1.0243,2.6499,1.4484,4.159,4.6222,4.306,2.5612,2.5736,1.2471,1.0296,0.8198,0.702,1.1221,1.5412,0.4708,2.0646,1.6104,1.6911,1.6086,3.4728,0.3494,0.632,2.501,0.5158,1.8173,4.0327,0.3621,0.426491,0.573509,0.186203,0.186203,0.026352288,1442
chr9,102902343,102903282,TE,0.4649,1.5092,0.1522,0.1459,0.7025,0.6593,0.6175,1.48,3.7689,2.493,0.5265,1.3185,1.715,0.7136,0.4871,0.6994,0.4632,1.2966,0.091,1.3021,0.6611,0.8729,0.457,0.5445,0.4479,0.2355,4.8309,2.0125,26.0648,28.6287,0.359,0.499468,0.500533,0.0222257,0.0222257,0.034078807,939
chr9,103041111,103041596,TE,0,1.2069,0,0.0555,0,0.3735,0.2646,0.1573,0.9707,0.1573,0,0.3333,0.0658,0.1102,0.0368,0.0861,0.5346,0,0,0.015,0.682,0.8614,1.2555,0.091,0,0,0.7037,0,0.6578,1.7558,0.3316,0.509278,0.490722,0.0666483,0.0666483,0.24742268,485
chr9,103048891,103049726,TE,0.4605,1.0454,0.1647,0.344,0.1853,0.7205,0.9818,0.8243,2.2629,0.8688,0.476,1.6197,0.5341,0.6484,0.2209,0.8631,0.5816,0.6134,0.7443,0.6691,1.399,0.7722,0.7639,0.2946,0.2191,0.2968,4.5378,0.0575,2.8434,0.3677,0.394,0.536527,0.463473,0.27649,0.27707,0,835
chr9,103406805,103407447,TE,0.1288,0.3177,0,0.1799,0.1218,0.3343,0.9652,0.7716,0.8662,0.7131,0.5742,1.252,0.8433,0.1572,0.18,0.3742,0.8958,0.329,0.1046,0.3889,2.8001,1.1587,1.1902,0.6249,0.2426,0.2214,2.1918,0,0.4111,0,1.3044,0.557632,0.442368,0.371095,0.377523,0.151090343,642
chr9,103416053,103416710,TE,0.3868,0.7114,0.5183,0.5629,0.5253,0.6122,1.127,0.7765,1.8171,0.9701,0.6378,1.8346,0.5956,0.9307,0.3792,1.1108,0.9121,0.9044,0.836,0.7849,2.9847,1.613,1.2116,0.9121,0.8568,1.0496,5.4642,0.448,0.9664,2.0622,0.4785,0.503805,0.496195,0.112774,0.112774,0.105022831,657
chr9,103476375,103477136,TE,0,0.2459,0,0,0.0446,0.3131,0.1595,0.5525,1.4262,0.3198,0.0013,0.5741,0.0842,0.2428,0.1236,0.0532,0.8411,0.1953,0,0.5771,0.5747,0.7675,1.7403,0.8372,0.0963,2.1131,0,0,3.4385,0.4387,0.1498,0.532194,0.467806,0.0507457,0.0507457,0,761
chr9,103869180,103869653,TE,0,0,0,0,0,0.4398,0.2231,0.1562,0.0879,0.3321,0,0.143,0.2316,0,0,0.2835,0.1717,0.5575,0.3772,0.215,0.8098,0.7799,1.4022,0.1262,0,0.0705,0.3198,0.1251,0.8846,0,0.2486,0.572939,0.427061,0.235874,0.235876,0,473
chr9,103987978,103988623,TE,0.6936,0.4003,0.513,0,0.6586,0.613,0.8951,0.903,1.6123,0.0757,0.4434,1.9068,0.3047,1.2381,0.4434,0.9962,1.1181,0.7994,0.44,0.4006,4.2381,2.3875,1.203,0.8166,0,5.7325,0.9793,1.0913,0.5254,0.0313,0.5897,0.51938,0.48062,0.0207091,0.0207091,0,645
chr9,104004889,104005928,TE,0.9794,1.038,0.5331,0,0.7195,0.9886,0.8283,1.0543,0.7154,2.034,0.2448,1.7215,0.7022,0.4382,0.3778,1.0086,2.6042,1.5628,0.5304,0.9942,4.2756,4.0753,2.6189,2.0506,0.1042,2.757,2.0206,0.2606,20.0402,0.2089,0.2751,0.522618,0.477382,0.0776675,0.0776684,0.302213667,1039
chr9,104096735,104097202,TE,0,0.581,0,0,0,0,0,0,0.012,0,0,0,0,0,0.0474,0,0,0.057,0,0.1369,0.8823,0.6374,0.9646,0,0,0.2426,0,0,0.2406,0,0.1526,0.576017,0.423983,0.0939453,0.0939648,0.601713062,467
chr9,104707017,104707653,TE,0.0897,0.104,0,0,0.3323,0.6684,0.2975,0.2992,0,0.7611,0.265,0.4146,0,0.2845,0.1686,0.4237,0.6503,0.4215,0.1955,0.7053,0.8609,0.6966,0.7874,0.1756,0.3365,0.4995,0.2907,1.005,0.2221,0.557,0.0635,0.537736,0.462264,0.172249,0.178584,0.083333333,636
chr9,105389254,105389964,TE,0,0.8538,0,0,0.2072,0.1439,0.1214,0.1572,0.0062,0.1471,0,0.2329,0,0,0,0.1769,0.3845,0.1777,0.2065,0.0905,0.9031,0.5368,1.1099,0,0,0.0546,0,0,0,0,0.1382,0.615493,0.384507,0.0549483,0.0549498,0.394366197,710
chr9,105501402,105501990,TE,0.2546,0.148,0.1168,0,0.1167,0.2744,0.7734,0.5066,0.7111,0.23,0.0597,0.6115,0.4688,0.2746,0.2913,0.6515,0.2277,0.3392,0.1815,0.4376,1.3907,0.5344,2.4309,0.5801,0.3912,0.1752,0.2686,1.6887,2.8974,0.0596,0,0.506803,0.493197,0.0600235,0.0600252,0,588
chr9,106069546,106070607,TE,0.7406,1.0805,0.1347,0,1.1711,0.9147,0.9036,0.8465,1.2555,1.1666,0.4686,0.9668,0.501,0.215,0.2798,0.7954,1.5258,1.0977,0.3483,1.2825,1.5535,1.1059,1.3479,0.5959,0,1.695,0.2488,0.2595,2.6011,0.0358,0.3945,0.575872,0.424128,0.154535,0.154541,0.373232799,1061
chr9,106073940,106074893,TE,3.1233,0.2066,7.0336,0,0.0562,0.1866,0.349,0.3235,0.1178,0.2797,3.079,0.5311,0.4947,0.0376,0.1242,0.1796,1.0887,0.0181,0.2863,1.473,3.3417,2.7768,6.6708,0,0,0.2062,3.8386,0.5908,2.1209,4.8219,0.7022,0.537251,0.462749,0.205642,0.205643,0.120671563,953
chr9,106113285,106114150,TE,4.7419,0.8114,2.1612,0,1.4405,0.7543,1.1585,2.3608,4.1174,2.3081,0.7734,2.1046,1.4585,0.6726,0.7879,0.5582,1.5077,1.0885,0.1594,3.4217,2.4735,3.5425,5.7779,1.5524,0,3.3898,1.7639,0.5912,5.9641,0.7738,0.5819,0.484393,0.515607,0.203377,0.192014,0.212716763,865
chr9,106436610,106437190,TE,0,0,0.0226,0,0.0592,0.4216,0.2806,0.3118,0.2169,0,0,0.6112,0,0.0164,0,0.4611,0,0.0337,0,0.701,1.5115,1.2689,2.3385,0.4251,0,0.2955,0.7797,0.3406,0,0,0,0.496552,0.503448,0.224065,0.224066,0.429310345,580
chr9,107477688,107478446,TE,1.537,1.1638,0.1136,0,1.3281,0.6688,0.7902,2.526,2.831,4.5826,1.6926,1.5725,0.8045,0.5134,0.6749,1.076,0.7857,0.7953,0.6372,1.3868,0.762,0.8637,1.2516,1.1972,0.0233,5.0717,5.2814,1.3157,21.9631,0.1362,0.1583,0.510554,0.489446,0.10087,0.10087,0.34828496,758
chr9,107478506,107478518,TE,0.5182,1.4163,0,0,0.3333,0,0.1888,0,0,0,1.8777,0.0087,0,0.0242,0.0178,0.1453,0.4891,0,0.1582,0.3394,0.2392,0.2394,0,0,0,0,0,0.1655,1.0881,0.0566,0.2204,0.666667,0.333333,0.000916667,0.000916667,0,12
chr9,107496491,107497240,TE,0.1624,0.6078,0.0443,0.0478,0.32,0.1985,0.4132,0.6634,0.1174,1.2288,0.4687,0.7017,0.6487,0.2195,0.2114,0.2969,0.4318,0.6851,0.129,1.1253,0.5712,0.4359,4.2351,0.2419,0.4392,2.7277,0.8612,1.5091,3.7392,0.4562,0,0.500668,0.499332,0.144469,0.136146,0.122830441,749
chr9,107529104,107529620,TE,3.0424,0.5047,0,0,1.8469,1.6155,2.0501,5.3676,9.4056,3.6451,0,3.5523,1.8591,6.2806,1.1474,0.6528,1.348,1.2824,0.2231,3.8965,1.1767,2.4978,0.8377,2.5893,0.0234,0.1825,0.6628,1.1403,3.9904,0.0551,0.2351,0.383721,0.616279,0.255686,0.255686,0.067829457,516
chr9,107532682,107533461,TE,1.4139,0.3055,0.4629,0,0.58,0.4394,0.6732,2.5245,6.4245,2.0449,0,2.0631,1.5339,1.4821,0.8341,0.5733,1.1389,0.5947,0.4503,2.0204,2.9353,1.5682,0.7445,2.3177,0,0.7566,0.8667,1.3057,49.1676,0.1664,0.0624,0.42362,0.57638,0.136586,0.136586,0,779
chr9,107579734,107580327,TE,0,1.2,0.6317,0,0.3974,0.1693,0.2164,0.2876,0.8365,0.7454,0,0.6254,0,1.4424,0,0.2407,0.803,0.5074,0,2.4777,0.9173,0.6022,2.7824,0,0.298,1.0256,0,0,3.6464,0,0,0.492411,0.507589,0.316584,0.290781,0.234401349,593
chr9,107860938,107861447,TE,0.9016,0.801,0.1474,0,0.1634,0.147,0.8496,0.2494,0.5361,0,0.1669,1.0951,0.133,0.1484,0.2227,0.385,0.3692,0.425,0.5204,0.1244,0.947,0.7538,0.3702,0.7462,0.2979,0.3425,0,0.1397,0,0.0043,0.0364,0.485265,0.514735,0.0968146,0.105805,0.111984283,509
chr9,107922822,107923650,TE,0,0.5066,0,0,0,0.094,0.4649,0.3967,0.1766,0.2199,0,0.8938,0,0.0866,0.1508,0.6576,0.3016,0.2582,0.295,0.093,0.6059,0.736,1.9948,0.7885,0,0,0.1496,0,0.0577,0.3334,0.0717,0.638889,0.361111,0.10983,0.10983,0.072463768,828
chr9,108198631,108199438,TE,1.4404,0.3954,2.0944,0,0.051,1.2572,0.3707,2.1031,1.259,1.6495,0.4601,1.8518,0.9189,0.0194,0.4637,0.0241,1.1112,0.0849,0,2.6902,0.957,0.5402,0.9848,0.0562,0,0,2.6368,0,1.6028,25.0463,0.0262,0.477076,0.522924,0.229937,0.232288,0.11771995,807
chr9,108203864,108204642,TE,0.8796,0.3966,0,0,0.1577,0.5614,0.632,0.7025,0.115,0.382,0.5016,0.8869,0.5837,0.1729,0.1132,0.4169,0.1399,0.2528,0.0665,0.2239,0.8952,0.861,1.1477,1.0316,0.2366,0.9599,2.8795,0.5155,8.5622,1.1976,0.0151,0.559126,0.440874,0.0811121,0.0805264,0.214652956,778
chr9,108208272,108208673,TE,0.4833,0,0.4265,0,0,0,0,0.5271,1.1608,0,18.2397,1.3606,0,0,0,0,0.9307,0,0,7.9855,0.6908,0.5881,0.4926,0,0,0,0,0.3368,0.1074,0,0,0.413965,0.586035,0.663196,0.739566,0,401
chr9,108424057,108425078,TE,0,0.6732,0,0.0822,0.1084,0.1611,0.1353,0,0.0177,0,0.1397,0.1657,0,0,0,0.3033,0.3636,0.3702,0,0.3669,0.3878,0.6339,1.7415,0,0,0.0866,0,0,0.3257,0.0191,0.025,0.633692,0.366308,0.125651,0.125651,0,1021
chr9,108469174,108470010,TE,10.7515,0,5.5657,0,0.9983,1.5238,1.3437,3.8655,5.9376,2.5022,10.8015,5.3706,2.0385,1.4814,0.9665,0,0.8028,1.8762,0.3479,2.6923,0.9547,1.0277,0.8371,0.9871,0.0879,0,0,1.2482,2.6957,4.024,0.0167,0.363636,0.636364,0.248062,0.248062,0,836
chr9,108556747,108557725,TE,3.4595,1.2599,0.0587,0.4629,1.371,1.3928,0.9914,1.2379,1.4432,3.2029,4.2436,1.3411,0.268,0.1263,0.2712,0.3842,0.7624,0.3064,0.3411,1.0695,1.0431,1.5998,4.3139,1.1857,0,0.4755,0.2388,0.3485,2.2243,0,0,0.535787,0.464213,0.137794,0.137795,0.348670757,978
chr9,108612780,108613718,TE,0.1773,0.6102,0.4731,0,0.3139,0.8682,0.5819,0.2928,0.4514,0.3259,0.2518,0.8225,0.2459,0.0512,0.1286,0.8348,0.8072,0.7012,0.4857,0.8033,2.866,2.61,3.8948,0.5097,0.448,1.3136,0,0,0.4262,0.239,0,0.599147,0.400853,0.097643,0.0976437,0.465884861,938
chr9,108626033,108626646,TE,0,1.18,0.0748,0,0.6229,0.6884,0.6082,0.5134,0.4273,0,0.0783,0.4942,0,0.2922,0.3505,0.2809,0.8403,0.2599,0.3135,1.1769,0.4741,1.5428,1.4638,0.5962,0.2054,0.8386,0.4065,0.2724,2.6156,0.2635,0.1482,0.598695,0.401305,0.194204,0.194206,0.319738989,613
chr9,109079463,109080133,TE,0,0.3485,0.0577,0.1364,0.6995,0.6712,0.5026,1.1908,1.0757,0.7084,0,1.0236,0.0093,0.2054,0.3835,0.9552,0.902,0.3134,0.4535,0.9723,1.1446,1.0307,2.0845,0.774,0,0.9411,1.5723,0.0753,0.4467,0.1764,1.0157,0.629851,0.370149,0,0,0.36119403,670
chr9,109449147,109449640,TE,0.1727,0.8996,0.0813,0,0.276,0.5389,0.2023,0.6224,0.1384,0.1113,0,0.4549,0.2389,0.1242,0.2328,0.4631,0.4123,0.1618,0.1752,0.1499,0.7632,0.5448,1.1183,0.4631,0.4374,0.413,0,0.0018,0.2252,0,0,0.614604,0.385396,0,0,0.993914807,493
chr9,109452056,109452603,TE,0.0178,0.7043,0,0,0.4924,0.0464,0.0462,0.2598,0.1317,0.4773,0,0.2822,0,0.0814,0.1213,0.1339,0.7286,0.0711,0.4783,0.5418,0.8162,0.9255,0.8944,0.1358,0,0.1252,0,0,0.1392,0,0.1277,0.583181,0.416819,0.422161,0.422176,0.625228519,547
chr9,109774888,109775365,TE,0.9356,0.842,0,0,0,0.1372,0.2387,0.1261,0.1372,0.1022,0,0.3183,0,0.0541,0.2909,0.397,0.6926,0.4377,0.3709,0.3518,1.1588,0.5535,0.7274,0.0932,0,0.8123,0,0,0.2192,0,0,0.566038,0.433962,0.174094,0.174095,0.536687631,477
chr9,110108369,110109024,TE,0.1243,0.4087,0,0,0.4026,0.484,0.4995,0.526,1.6689,0.569,0.3543,0.5411,0.9344,0.3629,0.355,1.1356,1.6168,0.7061,0.42,2.4453,0.5726,1.7596,3.3051,1.0128,0.2836,0.6022,1.6248,0.0861,49.0397,1.04,1.1723,0.572519,0.427481,0.411309,0.427612,0,655
chr9,110225263,110225883,TE,0,0.3975,0,0,0.4965,0.3717,0.2393,0.3158,0.7939,1.5175,0,1.0654,0.0777,0.1886,0.1972,0.2961,1.1027,0.3968,0.3426,1.3509,3.4325,2.7645,11.8525,0.751,0,7.94,0.2824,0,0.8306,0.122,1.1297,0.516129,0.483871,0.151925,0.0547721,0.672580645,620
chr9,110562502,110563156,TE,0.4759,1.2335,0.4015,0,0.31,0.4969,0.5429,0.4194,0,0.7117,0.1101,0.564,0.1055,0.0743,0.2389,0.5959,0.4789,0.1358,0.2167,0.4073,2.3178,0.7821,2.0293,0.3974,0,0.5008,0.0457,0,0.086,0,0.3456,0.556575,0.443425,0.134768,0.134769,0.706422018,654
chr9,110647812,110648457,TE,0.3022,0.5311,0.0544,0,0.3601,0.4232,0.345,0.4055,0.5683,0.6747,0.5254,0.968,0.4826,0.0718,0.266,0.6207,0.3402,0.4585,0.4187,0.7889,0.4934,0.7265,2.3945,0.8928,0.0072,0.7574,0.8208,0.4964,5.6802,0.2931,0.4528,0.531783,0.468217,0.126542,0.126544,0.215503876,645
chr9,110757426,110757966,TE,0,0.3867,0.1162,0.2907,0.3229,0.5185,0.2788,0.0767,0.1636,0.4418,0,0.3832,0,0.1041,0.3067,0.3253,0.7827,0.7183,0.2195,0.2459,1.972,1.059,1.0475,0.8091,0.1826,0.3151,0,0,0.7946,0.1804,0,0.642593,0.357407,0.103531,0.0693681,0.375925926,540
chr9,111388906,111389666,TE,0.0241,0.2055,0.2479,0,0.123,0.0916,0.1604,0.5061,0.2966,0.5576,0,0.9557,0.106,0.2234,0.1032,0.477,0.7434,0.0722,0,0.7554,0.9149,0.6183,1.2796,0.3618,0.175,1.6749,0.2954,0.3401,3.2968,11.4948,0.2072,0.510526,0.489474,0.0673517,0.0673517,0.148684211,760
chr9,111408428,111409094,TE,0,0.3877,0,0,0.5604,0.5876,0.7785,0.7233,0.2312,0.6256,0.0842,0.7574,0.5563,0.1294,0.3067,0.6176,1.2591,0.2584,0.5269,1.7278,1.6425,1.1657,0.8697,0.8338,0.045,0.5261,1.0407,0.4452,0.6162,0.05,0.3979,0.542042,0.457958,0.0162912,0.0162912,0.851351351,666
chr9,111478167,111478938,TE,0.5375,0.7115,0.2725,0,1.3284,0.8169,1.097,1.8267,1.4613,1.4563,0.0751,1.8799,0.8748,0.4641,0.6114,1.0554,0.9771,1.043,0.2918,1.3663,2.901,0.527,1.7554,0.8999,0.2125,2.0296,0.0783,1.0057,3.4007,0.1149,0.2301,0.511025,0.488975,0.0361419,0.0361432,0.036316472,771
chr9,111481322,111481881,TE,0.0439,1.442,0.1478,0,0.3802,0.3555,0.5815,0.5724,0.0949,0.5672,0.0008,0.5592,0.256,0.3034,0.3193,0.6313,0.4753,0.531,0.2397,0.4141,0.6065,1.1464,1.8471,0.7409,0.1912,0.5112,2.0711,0.336,0.9329,0.2916,0.138,0.559928,0.440072,0.598485,0.606757,0.078711986,559
chr9,111627284,111628065,TE,0.0152,0.2402,0.1313,0,0.4806,0.5756,0.4288,0.3118,0.0941,0.7661,0.0482,0.7434,0.5077,0.4147,0.3629,0.6162,0.7492,0.4682,1.0438,2.4253,0.7749,1.3452,5.7191,0.9328,0.3352,1.2137,0.6424,0.698,6.0384,1.9441,0.3171,0.555698,0.444302,0.221001,0.221001,0.138284251,781
chr9,111634629,111635299,TE,0,0.3633,0,0.1477,0.1877,0.1874,0.3932,0.2766,0.0086,0.7616,0.0538,0.5368,0.0768,0.0658,0.0924,0.5569,0.8317,0.7847,0.2722,0.758,0.6854,1.076,1.3635,0.7932,0.0309,0.8782,0.1064,0.3693,0.3606,0,0,0.565672,0.434328,0.0353726,0.035374,0.580597015,670
chr9,111782055,111782769,TE,0,0.4191,0,0,0,0.0749,0.0026,0,0.2744,0.1361,0,0.3112,0.3097,0.1209,0.2234,0.3531,0.5148,0.1772,0.1942,0.8504,1.4753,0.8421,3.2814,0.2608,0,1.3459,1.4136,0,9.342,0,0.4576,0.556022,0.443978,0.125223,0.125227,1,714
chr9,112019975,112020696,TE,0,1.0877,0,0,0.0846,0,0,0.1826,0.1403,0.446,0,0.3942,0,0.1104,0.1056,0.4049,1.1105,0.0549,0.077,1.0364,0.6597,0.9714,1.3026,0.5775,0.6403,0.032,0.727,0.0225,14.4849,0.1281,0.2317,0.545076,0.454924,0.0233598,0.0233598,0.355062413,721
chr9,112020742,112021421,TE,0.0541,0.5027,0.6735,0,0.4943,0.4313,0.7442,0.9418,1.9557,1.0663,0.0246,1.2377,0.388,0.7374,0.5687,0.6028,1.5031,0.3841,0.4388,2.232,1.8035,1.0169,0.9947,0.4767,0.3026,1.7591,0.343,0.5298,15.6171,0.4485,0,0.496318,0.503682,0.23893,0.262084,0.055964654,679
chr9,112637952,112638600,TE,0,0.3931,0,0,0.1333,0.3466,0.2873,0.3971,0.1235,0.7225,0.001,0.4763,0,0.0689,0.2272,0.4979,0.4108,0.6107,0.0841,0.3622,1.6073,1.3193,1.4886,0.629,0.1909,0.3644,0.145,0.4065,0,1.25,0.3419,0.611111,0.388889,0.172952,0.178211,0,648
chr9,113101824,113102576,TE,0.3632,0.2241,0.3653,0.1543,0.8939,0.8809,0.7886,1.5775,1.3885,2.368,0.2429,1.1303,0.7373,0.2111,0.3376,0.8251,0.9019,0.3518,0.4005,1.41,2.3377,2.6467,3.5454,0.8674,0.5009,0.4954,0.7503,0.3842,17.8231,0.077,0.0314,0.529255,0.470745,0.132189,0.13219,0.755319149,752
chr9,113208450,113208957,TE,0,0.2135,0,0,0.0374,0.1447,0.4089,0.4862,0.4805,1.3414,0,0.575,0,0.1548,0.1457,0.2398,0.201,0.1916,0,0.2828,1.3934,1.2349,1.4727,1.442,0,0.6778,0,0.0225,0.0914,0,0.1647,0.552268,0.447732,0.109424,0.171532,0,507
chr9,113233419,113234275,TE,0,0.4137,0,0.4599,0.2425,0.44,0.4372,0.1942,0.634,0.4819,0,0.4526,0.1158,0.1007,0.2824,0.3946,0.2845,0.0119,0,1.6596,1.5642,0.8173,1.6522,0.6257,0.8719,0.3757,4.9387,0,2.6315,0,0.9655,0.570093,0.429907,0.347078,0.341656,0.075934579,856
chr9,113295021,113295785,TE,0.0886,0.6208,0,0,0.2056,0.2585,0.2166,0.2794,0.1453,0.2911,0,0.455,0.3983,0.234,0.2065,0.241,0.8029,0.2922,0.2584,0.3231,1.6104,1.3115,2.2572,0.2467,0.1805,0.3561,1.0582,0.1736,0.6932,0.2179,0,0.528796,0.471204,0.241379,0.241382,0.357329843,764
chr9,113366862,113369394,TE,0.189,0.9698,0.1691,0,0.682,0.4259,0.4056,0.6587,1.0727,1.0214,0.0581,0.7314,0.6704,0.204,0.265,0.6038,0.8689,0.4482,0.1597,1.7118,0.9434,1.6963,1.8331,0.5456,0.8163,0.5627,1.2921,0.3605,4.677,4.0436,0.1322,0.533965,0.466035,0.150113,0.150113,0.011453397,2532
chr9,113405502,113406021,TE,0.001,0.5107,0.2244,0.2948,0.3835,0.3496,0.5058,0.4664,0.3146,0,0.1362,0.7701,0.658,0.1822,0.3386,0.6759,0.247,0.869,0.3681,1.0412,1.0047,0.759,1.0984,0.7586,0.0432,1.5656,0.7491,0.1036,1.4,0.1955,0.2506,0.622351,0.377649,0.0395448,0.0395448,0.595375723,519
chr9,113524795,113525401,TE,0.1182,0.1856,0,0,0.2316,0.1596,0.3142,0.0573,0.0188,0.3768,0.0331,0.3748,0,0.2757,0.2249,0.4626,0.5119,0.2584,0.1219,0.1923,0.8822,0.773,0.6138,0.1824,0,0,1.1051,0.3054,3.0264,0.0628,0.0659,0.60231,0.39769,0.194846,0.194849,0.301980198,606
chr9,113579836,113580415,TE,0.0654,0.1716,0.2682,0,0.2952,0.3296,0.166,0.1655,0,1.1034,0.077,0.3641,0.1704,0.0338,0.2288,0.2694,0.4142,0.3034,0.234,0.9613,0.8096,2.5405,5.4549,0.4788,0.11,0.4052,0,0.0521,1.1835,0.2665,0.3467,0.602763,0.397237,0.040985,0.040985,0,579
chr9,113712622,113713312,TE,0.4479,1.7043,0.2485,0.1368,0.3601,0.6569,0.4392,0.8274,0.3208,0.7165,0.0852,0.667,0.6211,0.1839,0.1357,0.8589,0.807,0.2865,0.544,0.2465,1.451,0.6206,0.7432,0.348,0.099,0.5864,0,0,0.2419,0.0571,0,0.613043,0.386957,0.163228,0.163228,0,690
chr9,113996326,113997175,TE,0.8929,0.7212,0.0041,0,0.235,0.3259,0.315,0.6431,0.9192,0.3328,0,1.0153,0.3276,0.3712,0.3414,0.5042,1.0474,0.6584,0.7596,1.2558,3.3582,2.9572,2.1724,0.6566,0,0,0.2707,0,1.7284,1.52,0.2766,0.491166,0.508834,0.081382,0.0813867,0.329799764,849
